Curiousity,Caring,Gratitude,Approval,Desire,Neutral,Excitement,Sadness
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.49221172043591693,-0.4009919934064987,-0.3126678210811994,-0.34446838586870265,-0.2096422822827298,-0.16003748886032537,-0.2231111687403775,-0.0989874297366038
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.36287834770636795,0.9698107845097597,-0.2548418164714425,-0.3169146950293007,1.2594747995836133,-0.1637181320199616,-0.4138030686736404,-0.3707326686412411
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.49962216023353084,-0.39754170280791135,-0.3111053543851688,-0.37507524034427886,-0.21301575331913952,-0.1806219919909722,-0.40970826911973734,-0.3733188728150756
-0.34678143245234727,-0.21831898429380547,-0.1293715319243457,-0.2696836953201167,8.100896176177937,-0.1259372055558523,-0.7288114120831057,-0.7171186355637929
-0.423924412692318,-0.3616580907494337,-0.2107653824730163,1.314357130296476,-0.20104297982588748,-0.20620740349573155,-0.0908652188359449,-0.07505709274191497
-0.423924412692318,-0.3616580907494337,-0.2107653824730163,1.314357130296476,-0.20104297982588748,-0.20620740349573155,-0.0908652188359449,-0.07505709274191497
-0.423924412692318,-0.3616580907494337,-0.2107653824730163,1.314357130296476,-0.20104297982588748,-0.20620740349573155,-0.0908652188359449,-0.07505709274191497
-0.423924412692318,-0.3616580907494337,-0.2107653824730163,1.314357130296476,-0.20104297982588748,-0.20620740349573155,-0.0908652188359449,-0.07505709274191497
-0.423924412692318,-0.3616580907494337,-0.2107653824730163,1.314357130296476,-0.20104297982588748,-0.20620740349573155,-0.0908652188359449,-0.07505709274191497
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.2100817783390471,2.1954285905349358,-0.17477194092732365,0.8538213623256438,-0.16823538480605052,-0.1175906906806857,-0.20184438081258005,-0.19037566787316962
-0.3719118249443846,-0.1946333730747175,-0.24967247715466617,-0.3217957234761929,1.7108218290973043,-0.12218190929180854,-0.49506599175402033,-0.4686193198412423
-0.3719118249443846,-0.1946333730747175,-0.24967247715466617,-0.3217957234761929,1.7108218290973043,-0.12218190929180854,-0.49506599175402033,-0.4686193198412423
-0.3719118249443846,-0.1946333730747175,-0.24967247715466617,-0.3217957234761929,1.7108218290973043,-0.12218190929180854,-0.49506599175402033,-0.4686193198412423
-0.3719118249443846,-0.1946333730747175,-0.24967247715466617,-0.3217957234761929,1.7108218290973043,-0.12218190929180854,-0.49506599175402033,-0.4686193198412423
-0.3719118249443846,-0.1946333730747175,-0.24967247715466617,-0.3217957234761929,1.7108218290973043,-0.12218190929180854,-0.49506599175402033,-0.4686193198412423
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.3388877075536561,1.5650302974699053,-0.2038404352274331,-0.07176260580513004,-0.1684858579521351,0.16754370820763848,-0.2880178254636965,-0.26851173458814204
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
-0.4970225585183272,-0.3937754238956115,-0.30883045563772793,-0.36518729202004824,-0.20192973445676182,-0.17420446603181242,-0.44134008499838107,-0.4067963483580179
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
1.3565955648579822,-0.22482767448836183,-0.25154773236328487,-0.2411143752735199,-0.11407504396315364,-0.14174930599031088,-0.28419317957012535,-0.3209713814682218
-1.427880827513929,-2.147550963050489,-1.1891966148842754,-0.6511812638256878,-1.2730301268757316,-0.6981758232117519,13.212092444243126,15.323828331959263
-1.427880827513929,-2.147550963050489,-1.1891966148842754,-0.6511812638256878,-1.2730301268757316,-0.6981758232117519,13.212092444243126,15.323828331959263
-1.427880827513929,-2.147550963050489,-1.1891966148842754,-0.6511812638256878,-1.2730301268757316,-0.6981758232117519,13.212092444243126,15.323828331959263
-1.427880827513929,-2.147550963050489,-1.1891966148842754,-0.6511812638256878,-1.2730301268757316,-0.6981758232117519,13.212092444243126,15.323828331959263
-1.427880827513929,-2.147550963050489,-1.1891966148842754,-0.6511812638256878,-1.2730301268757316,-0.6981758232117519,13.212092444243126,15.323828331959263
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
-0.4971631764244423,-0.39419123216802876,-0.31000083035065873,-0.3786892956072747,-0.2114859986165168,-0.17285138156677735,-0.43592921119502304,-0.39962722659845884
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
3.1877551177988304,-0.10332216411430073,-0.21250414951273022,-0.1180348954912909,-0.07207959414828724,-0.11398869983769053,-0.193386232372303,-0.3360115140322062
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.24481763025673814,3.9784036386146933,-0.2524043781076989,-0.275151919105953,-0.1997779619146458,-0.12349710619446719,-0.03965336809797737,0.10242028968205652
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.16242007577494227,-0.12163810671322439,3.5837692776331918,-0.3502297085475978,-0.06640343508753743,-0.18121431931585683,-0.3233151219089878,-0.1475653699323276
-0.4698148560324797,-0.36304040309421126,-0.2808404194805344,-0.34693974124487764,-0.20253591780301272,-0.13876100005902922,-0.2763822215020033,-0.30366717414236977
-0.4698148560324797,-0.36304040309421126,-0.2808404194805344,-0.34693974124487764,-0.20253591780301272,-0.13876100005902922,-0.2763822215020033,-0.30366717414236977
-0.4698148560324797,-0.36304040309421126,-0.2808404194805344,-0.34693974124487764,-0.20253591780301272,-0.13876100005902922,-0.2763822215020033,-0.30366717414236977
-0.4698148560324797,-0.36304040309421126,-0.2808404194805344,-0.34693974124487764,-0.20253591780301272,-0.13876100005902922,-0.2763822215020033,-0.30366717414236977
-0.4698148560324797,-0.36304040309421126,-0.2808404194805344,-0.34693974124487764,-0.20253591780301272,-0.13876100005902922,-0.2763822215020033,-0.30366717414236977
-0.4983106381604861,-0.39402141474444374,-0.30965560723607527,-0.3779282580026109,-0.2116019353994814,-0.1791094584615442,-0.4451558913543092,-0.41104851520521635
-0.4983106381604861,-0.39402141474444374,-0.30965560723607527,-0.3779282580026109,-0.2116019353994814,-0.1791094584615442,-0.4451558913543092,-0.41104851520521635
-0.4983106381604861,-0.39402141474444374,-0.30965560723607527,-0.3779282580026109,-0.2116019353994814,-0.1791094584615442,-0.4451558913543092,-0.41104851520521635
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.4703074766661137,-0.3908656648005536,-0.30788734207510077,-0.3719079302759566,-0.20982534867128033,-0.17863371049168905,-0.4401375558766789,-0.4066896995433016
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.18260313519870325,-0.1508069337279797,0.092795142223418,5.451412373318304,-0.09464385570325073,-0.23432203812523536,-0.3708395267534854,-0.616166495872541
-0.49801849814504506,-0.39404652572856014,-0.30994322016116166,-0.37773752936610555,-0.21123466215686176,-0.1786424764600913,-0.44540704911247,-0.4104553890560023
-0.49801849814504506,-0.39404652572856014,-0.30994322016116166,-0.37773752936610555,-0.21123466215686176,-0.1786424764600913,-0.44540704911247,-0.4104553890560023
-0.49801849814504506,-0.39404652572856014,-0.30994322016116166,-0.37773752936610555,-0.21123466215686176,-0.1786424764600913,-0.44540704911247,-0.4104553890560023
-0.49801849814504506,-0.39404652572856014,-0.30994322016116166,-0.37773752936610555,-0.21123466215686176,-0.1786424764600913,-0.44540704911247,-0.4104553890560023
-0.49801849814504506,-0.39404652572856014,-0.30994322016116166,-0.37773752936610555,-0.21123466215686176,-0.1786424764600913,-0.44540704911247,-0.4104553890560023
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.6115984586285541,-0.701791283041873,-0.4408222232264535,0.7558284789696591,-0.45899756958615223,-0.010525737838908547,3.442323926340543,4.2230334806322585
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.2373444417241214,-0.17954218447060388,-0.027449553368940727,3.2497590821373787,-0.13151717470432084,-0.18561753448235074,-0.034321004044719494,0.06185089308097069
-0.49371402557480687,-0.39337158751034396,-0.3095578870747226,-0.3764867198697823,-0.21099014364786112,-0.17938038768511813,-0.4453168134008587,-0.411467932978562
-0.49371402557480687,-0.39337158751034396,-0.3095578870747226,-0.3764867198697823,-0.21099014364786112,-0.17938038768511813,-0.4453168134008587,-0.411467932978562
-0.3404294553147037,-0.32662213173065247,-0.25208902112313336,-0.32881359791752585,-0.15627732055053165,-0.14728858586515356,0.22972576033774095,-0.26168230570876316
-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832
-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832
