send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
2020-05-05,2:00:45 AM,4.0,GT Timeline,2020-05-Timeline-Cultivation-GT-AD-37-month-donors,Appeal,"As long as COVID-19 is threatening lives, we?ll be there.",30634,30590,44.0,100.0,82,4385,11,4.0,4.0,11.0,765.0,Lapsed Donors,2020-05-Timeline,0.1431416073643664,0.0026767643794476,0.0003590781484624,24.972253052164262,5,-0.05,0.4,long covid-19 threaten life we?ll,0.00021776693756692111,0.0009979367023333907,0.013268498703837395,0.12479016929864883,0.0032199001871049404,0.002126608043909073,0.09334184229373932,0.09174027293920517,0.0009510185336694121,0.007486891467124224,0.0007286008913069963,0.0016943167429417372,0.002337386831641197,0.00017819962522480637,0.1103641465306282,0.00030435711960308254,0.0003950977697968483,7.12409382686019e-05,0.00023794813023414463,0.022561626508831978,0.03061845526099205,0.00022000781609676778,0.018099188804626465,0.0004503951349761337,0.0016100506763905287,0.01359504647552967,0.002474457724019885,0.4559185802936554
2020-05-05,2:00:56 AM,4.0,GT Timeline,2020-05-Timeline-Cultivation-GT-AD-0-12-month-donors,Appeal,"As long as COVID-19 is threatening lives, we?ll be there.",70212,70048,164.0,292.0,187,4453,22,12.0,13.0,79.0,8130.0,First Levels,2020-05-Timeline,0.0634222070301373,0.0026633623881957,0.0011251637896655,115.79217227824304,5,-0.05,0.4,long covid-19 threaten life we?ll,0.00021776693756692111,0.0009979367023333907,0.013268498703837395,0.12479016929864883,0.0032199001871049404,0.002126608043909073,0.09334184229373932,0.09174027293920517,0.0009510185336694121,0.007486891467124224,0.0007286008913069963,0.0016943167429417372,0.002337386831641197,0.00017819962522480637,0.1103641465306282,0.00030435711960308254,0.0003950977697968483,7.12409382686019e-05,0.00023794813023414463,0.022561626508831978,0.03061845526099205,0.00022000781609676778,0.018099188804626465,0.0004503951349761337,0.0016100506763905287,0.01359504647552967,0.002474457724019885,0.4559185802936554
2020-05-05,2:00:54 AM,4.0,GT Timeline,2020-05-Timeline-Cultivation-GT-Non-Donors,Appeal,"As long as COVID-19 is threatening lives, we?ll be there.",217065,216860,205.0,465.0,361,25787,95,14.0,14.0,13.0,650.0,Non Donors,2020-05-Timeline,0.1187985165733766,0.0016630963075576,5.988989473199272e-05,2.994494736599636,5,-0.05,0.4,long covid-19 threaten life we?ll,0.00021776693756692111,0.0009979367023333907,0.013268498703837395,0.12479016929864883,0.0032199001871049404,0.002126608043909073,0.09334184229373932,0.09174027293920517,0.0009510185336694121,0.007486891467124224,0.0007286008913069963,0.0016943167429417372,0.002337386831641197,0.00017819962522480637,0.1103641465306282,0.00030435711960308254,0.0003950977697968483,7.12409382686019e-05,0.00023794813023414463,0.022561626508831978,0.03061845526099205,0.00022000781609676778,0.018099188804626465,0.0004503951349761337,0.0016100506763905287,0.01359504647552967,0.002474457724019885,0.4559185802936554
2020-05-05,2:00:45 AM,4.0,GT Timeline,2020-05-Timeline-Cultivation-GT-AD-25-36-month-donors,Appeal,"As long as COVID-19 is threatening lives, we?ll be there.",27536,27495,41.0,50.0,40,1278,10,5.0,5.0,11.0,1310.0,Lapsed Donors,2020-05-Timeline,0.0464119697850087,0.0014526438117373,0.0003994770482277,47.574084834398604,5,-0.05,0.4,long covid-19 threaten life we?ll,0.00021776693756692111,0.0009979367023333907,0.013268498703837395,0.12479016929864883,0.0032199001871049404,0.002126608043909073,0.09334184229373932,0.09174027293920517,0.0009510185336694121,0.007486891467124224,0.0007286008913069963,0.0016943167429417372,0.002337386831641197,0.00017819962522480637,0.1103641465306282,0.00030435711960308254,0.0003950977697968483,7.12409382686019e-05,0.00023794813023414463,0.022561626508831978,0.03061845526099205,0.00022000781609676778,0.018099188804626465,0.0004503951349761337,0.0016100506763905287,0.01359504647552967,0.002474457724019885,0.4559185802936554
2020-05-05,2:00:45 AM,4.0,GT Timeline,2020-05-Timeline-Cultivation-GT-AD-13-24-month-donors,Appeal,"As long as COVID-19 is threatening lives, we?ll be there.",30243,30202,41.0,141.0,54,1600,4,0.0,0.0,12.0,560.0,Lapsed Donors,2020-05-Timeline,0.0529048044175511,0.0017855371490923,0.0003967860331316,18.51668154614291,5,-0.05,0.4,long covid-19 threaten life we?ll,0.00021776693756692111,0.0009979367023333907,0.013268498703837395,0.12479016929864883,0.0032199001871049404,0.002126608043909073,0.09334184229373932,0.09174027293920517,0.0009510185336694121,0.007486891467124224,0.0007286008913069963,0.0016943167429417372,0.002337386831641197,0.00017819962522480637,0.1103641465306282,0.00030435711960308254,0.0003950977697968483,7.12409382686019e-05,0.00023794813023414463,0.022561626508831978,0.03061845526099205,0.00022000781609676778,0.018099188804626465,0.0004503951349761337,0.0016100506763905287,0.01359504647552967,0.002474457724019885,0.4559185802936554
2021-02-11,8:47:33 PM,1.0,Give A Mask,2021-02-Give-a-mask-E1-Non-Donors,Fundraising,We?re saving a mask just for you,218254,217844,410.0,377.0,299,21807,103,17.0,17.0,30.0,430.0,Non Donors,2021-02-Give-a-m,0.0999156945577171,0.0013699634370962,0.0001374545254611,1.9701815316099591,2,0.0,0.0,we?re save mask,0.0004056063771713525,0.0001384708593832329,0.00016470694390591234,0.00022698169050272554,0.0024346180725842714,0.005787251517176628,0.00022312556393444538,0.00023474272165913135,0.00014727123198099434,3.522129918565042e-05,9.965858043869957e-05,4.3676962377503514e-05,1.1709475984389428e-05,5.240215978119522e-05,0.00022829878435004503,2.638411388034001e-05,2.48233354795957e-05,0.00011172243830515072,9.68492022366263e-05,2.920572296716273e-05,0.0006430972716771066,2.058225254586432e-05,7.066858233883977e-05,5.6952958402689546e-05,7.453605212504044e-05,2.802247036015615e-05,3.490014569251798e-05,0.9885485172271729
2021-02-11,8:38:44 PM,1.0,Give A Mask,2021-02-Give-a-mask-E1-covid-donors,Fundraising,We?re saving a mask just for you,20621,20586,35.0,134.0,104,3368,12,4.0,4.0,0.0,0.0,Other,2021-02-Give-a-m,0.1633286455555016,0.0050434023568207,0.0,0.0,2,0.0,0.0,we?re save mask,0.0004056063771713525,0.0001384708593832329,0.00016470694390591234,0.00022698169050272554,0.0024346180725842714,0.005787251517176628,0.00022312556393444538,0.00023474272165913135,0.00014727123198099434,3.522129918565042e-05,9.965858043869957e-05,4.3676962377503514e-05,1.1709475984389428e-05,5.240215978119522e-05,0.00022829878435004503,2.638411388034001e-05,2.48233354795957e-05,0.00011172243830515072,9.68492022366263e-05,2.920572296716273e-05,0.0006430972716771066,2.058225254586432e-05,7.066858233883977e-05,5.6952958402689546e-05,7.453605212504044e-05,2.802247036015615e-05,3.490014569251798e-05,0.9885485172271729
2021-02-11,8:43:38 PM,1.0,Give A Mask,2021-02-Give-a-mask-E1-0-12-month-donors-B,Fundraising,We?re saving a mask just for you,51245,51090,155.0,444.0,354,8713,20,8.0,8.0,94.0,2463.0,First Levels,2021-02-Give-a-m,0.1700263440335642,0.0069079910235144,0.0018343253000292,48.06322568055421,2,0.0,0.0,we?re save mask,0.0004056063771713525,0.0001384708593832329,0.00016470694390591234,0.00022698169050272554,0.0024346180725842714,0.005787251517176628,0.00022312556393444538,0.00023474272165913135,0.00014727123198099434,3.522129918565042e-05,9.965858043869957e-05,4.3676962377503514e-05,1.1709475984389428e-05,5.240215978119522e-05,0.00022829878435004503,2.638411388034001e-05,2.48233354795957e-05,0.00011172243830515072,9.68492022366263e-05,2.920572296716273e-05,0.0006430972716771066,2.058225254586432e-05,7.066858233883977e-05,5.6952958402689546e-05,7.453605212504044e-05,2.802247036015615e-05,3.490014569251798e-05,0.9885485172271729
2021-02-11,8:43:38 PM,1.0,Give A Mask,2021-02-Give-a-mask-E1-0-12-month-donors-A,Fundraising,We?re saving a mask just for you,51406,51228,178.0,368.0,297,8855,21,8.0,8.0,0.0,0.0,First Levels,2021-02-Give-a-m,0.172256156868848,0.0057775356962222,0.0,0.0,2,0.0,0.0,we?re save mask,0.0004056063771713525,0.0001384708593832329,0.00016470694390591234,0.00022698169050272554,0.0024346180725842714,0.005787251517176628,0.00022312556393444538,0.00023474272165913135,0.00014727123198099434,3.522129918565042e-05,9.965858043869957e-05,4.3676962377503514e-05,1.1709475984389428e-05,5.240215978119522e-05,0.00022829878435004503,2.638411388034001e-05,2.48233354795957e-05,0.00011172243830515072,9.68492022366263e-05,2.920572296716273e-05,0.0006430972716771066,2.058225254586432e-05,7.066858233883977e-05,5.6952958402689546e-05,7.453605212504044e-05,2.802247036015615e-05,3.490014569251798e-05,0.9885485172271729
2021-02-11,8:41:35 PM,1.0,Give A Mask,2021-02-Give-a-mask-E1-0-12-month-donors-A,Fundraising,We?re saving a mask just for you,13,13,0.0,5.0,1,11,0,0.0,0.0,0.0,0.0,First Levels,2021-02-Give-a-m,0.8461538461538461,0.0769230769230769,0.0,0.0,2,0.0,0.0,we?re save mask,0.0004056063771713525,0.0001384708593832329,0.00016470694390591234,0.00022698169050272554,0.0024346180725842714,0.005787251517176628,0.00022312556393444538,0.00023474272165913135,0.00014727123198099434,3.522129918565042e-05,9.965858043869957e-05,4.3676962377503514e-05,1.1709475984389428e-05,5.240215978119522e-05,0.00022829878435004503,2.638411388034001e-05,2.48233354795957e-05,0.00011172243830515072,9.68492022366263e-05,2.920572296716273e-05,0.0006430972716771066,2.058225254586432e-05,7.066858233883977e-05,5.6952958402689546e-05,7.453605212504044e-05,2.802247036015615e-05,3.490014569251798e-05,0.9885485172271729
2021-02-12,7:06:40 PM,2.0,Give A Mask,2021-02-Give-a-mask-E2-Non-Donors,Fundraising,Did you claim your face mask yet?,218036,217714,322.0,1088.0,870,25597,181,29.0,29.0,15.0,225.0,Non Donors,2021-02-Give-a-m,0.117398044359647,0.0039901667614522,6.879597864572823e-05,1.0319396796859237,2,0.0,0.0,claim face mask,4.0012499084696174e-05,5.63121575396508e-05,0.00010645676957210526,0.00026383655495010316,0.0001419644831912592,3.7728976167272776e-05,0.0037667895667254925,0.9730677604675293,6.580219633178785e-05,0.0001317014975938946,9.579861216479912e-05,7.041115168249235e-05,2.192700412706472e-05,5.0646955060074106e-05,1.4652281606686302e-05,2.329120979993604e-05,8.733396498428192e-06,2.9951090255053714e-05,2.3095568394637667e-05,3.4657348351174733e-06,1.689790042291861e-05,9.238959250978951e-07,4.6974484575912356e-05,5.670845894201193e-06,3.462291351752356e-05,7.465729140676558e-05,0.0006499090814031661,0.021149976179003716
2021-02-12,7:04:37 PM,2.0,Give A Mask,2021-02-Give-a-mask-E2-0-12-month-donors,Fundraising,Did you claim your face mask yet?,102448,102208,240.0,1400.0,1165,20379,117,32.0,32.0,174.0,4014.0,First Levels,2021-02-Give-a-m,0.1989204279244104,0.0113716226768702,0.0016984226143995,39.18085272528503,2,0.0,0.0,claim face mask,4.0012499084696174e-05,5.63121575396508e-05,0.00010645676957210526,0.00026383655495010316,0.0001419644831912592,3.7728976167272776e-05,0.0037667895667254925,0.9730677604675293,6.580219633178785e-05,0.0001317014975938946,9.579861216479912e-05,7.041115168249235e-05,2.192700412706472e-05,5.0646955060074106e-05,1.4652281606686302e-05,2.329120979993604e-05,8.733396498428192e-06,2.9951090255053714e-05,2.3095568394637667e-05,3.4657348351174733e-06,1.689790042291861e-05,9.238959250978951e-07,4.6974484575912356e-05,5.670845894201193e-06,3.462291351752356e-05,7.465729140676558e-05,0.0006499090814031661,0.021149976179003716
2020-12-04,3:00:49 PM,1.0,Giving Week,2020-11-Giving-Week-TY-25-36-month-donors,Cultivation,We?re more than grateful,20850,20831,19.0,55.0,39,3338,18,7.0,7.0,4.0,195.0,Lapsed Donors,2020-11-Giving-W,0.1600959232613908,0.0018705035971223,0.0001918465227817,9.35251798561151,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:00:49 PM,1.0,Giving Week,2020-11-Giving-Week-TY-Standard-Partner,Cultivation,We?re more than grateful,14849,14819,30.0,63.0,54,3420,18,3.0,3.0,15.0,9050.0,Partners,2020-11-Giving-W,0.2303185399690215,0.0036366085258266,0.0010101690349518,609.4686510876153,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:00:49 PM,1.0,Giving Week,2020-11-Giving-Week-TY-Field-Partner,Cultivation,We?re more than grateful,66274,66189,85.0,240.0,183,13716,51,18.0,18.0,34.0,3250.0,Field Partners,2020-11-Giving-W,0.2069589884419229,0.0027612638440414,0.0005130216978,49.03883876029816,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:00:49 PM,1.0,Giving Week,2020-11-Giving-Week-TY-13-24-month-donors,Cultivation,We?re more than grateful,23646,23616,30.0,55.0,46,3898,22,4.0,4.0,7.0,925.0,Lapsed Donors,2020-11-Giving-W,0.1648481772815698,0.0019453607375454,0.0002960331557134,39.11866700499027,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:01:09 PM,1.0,Giving Week,2020-11-Giving-Week-TY-Non-donors,Cultivation,We?re more than grateful,338422,337835,587.0,828.0,651,33621,345,63.0,63.0,8.0,630.0,Non Donors,2020-11-Giving-W,0.0993463781905431,0.0019236338063128,2.3639125115979455e-05,1.8615811028833824,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:00:49 PM,1.0,Giving Week,2020-11-Giving-Week-TY-37-month-donors,Cultivation,We?re more than grateful,49776,49702,74.0,149.0,133,13699,58,10.0,10.0,7.0,360.0,Lapsed Donors,2020-11-Giving-W,0.2752129540340726,0.0026719704275152,0.0001406300225008,7.232401157184185,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-04,3:00:59 PM,1.0,Giving Week,2020-11-Giving-Week-TY-0-12-month-donors,Cultivation,We?re more than grateful,121153,120919,234.0,315.0,283,20657,152,38.0,38.0,50.0,4395.0,First Levels,2020-11-Giving-W,0.1705034130397101,0.0023358893300207,0.0004127012950566,36.27644383548076,12,0.5,0.5,we?re grateful,0.08897766470909119,0.00010578862566035241,9.679116192273796e-05,0.00015418128168676049,0.002599939238280058,0.00036055000964552164,0.0016903490759432316,0.01660151220858097,8.719712786842138e-05,0.00045127287739887834,0.00016219320241361856,0.00010965303954435512,3.6301986256148666e-05,0.004321690648794174,4.295426333555952e-05,0.8672012090682983,0.00010499240306671709,0.008026176132261753,0.00019044021610170603,8.195806913136039e-06,0.0001891505962703377,0.00018056758563034236,0.00010764460603240877,0.00196973723359406,0.00013779501023236662,1.9093129594693892e-05,0.00033219397300854325,0.005734723061323166
2020-12-01,9:24:43 PM,9.0,Giving Week,2020-11-Giving-Week-E9-37-month-donors,Appeal,Your Giving Tuesday gift?,49122,49034,88.0,244.0,216,13233,39,9.0,9.0,97.0,10284.0,Lapsed Donors,2020-11-Giving-W,0.2693904971295957,0.0043972150971051,0.001974675298237,209.3562965677293,12,0.0,0.0,tuesday gift,0.001234116731211543,0.00012482682359404862,8.970452472567558e-05,0.00016917343600653112,0.00036269682459533215,4.935501783620566e-05,0.008591831661760807,0.7781833410263062,0.0002968127664644271,0.00022184049885254353,6.895715341670439e-05,2.9783410354866646e-05,1.431630334991496e-05,0.0006783520220778883,1.743553002597764e-05,0.0005598982679657638,3.364968142705038e-05,0.00014478036609943956,5.848646105732769e-05,9.611878340365365e-06,0.00010710087371990085,6.262572696869029e-06,4.653826545109041e-05,2.0456218408071436e-05,8.193153189495206e-05,8.852771861711517e-05,0.0007203150307759643,0.20798976719379425
2020-12-01,9:22:51 PM,9.0,Giving Week,2020-11-Giving-Week-E9-0-12-month-donors,Appeal,Your Giving Tuesday gift?,114190,113911,279.0,1558.0,1255,17958,90,38.0,38.0,931.0,78412.3,First Levels,2020-11-Giving-W,0.1572642087748489,0.0109904545056484,0.008153078202995,686.6827217794904,12,0.0,0.0,tuesday gift,0.001234116731211543,0.00012482682359404862,8.970452472567558e-05,0.00016917343600653112,0.00036269682459533215,4.935501783620566e-05,0.008591831661760807,0.7781833410263062,0.0002968127664644271,0.00022184049885254353,6.895715341670439e-05,2.9783410354866646e-05,1.431630334991496e-05,0.0006783520220778883,1.743553002597764e-05,0.0005598982679657638,3.364968142705038e-05,0.00014478036609943956,5.848646105732769e-05,9.611878340365365e-06,0.00010710087371990085,6.262572696869029e-06,4.653826545109041e-05,2.0456218408071436e-05,8.193153189495206e-05,8.852771861711517e-05,0.0007203150307759643,0.20798976719379425
